Unnamed: 0,domain,phylum,class,order,family,genus,species,Breast (N),Breast (NAT),Breast (T),Lung (NAT),Lung (T),Melanoma (T),Pancreas (T),Ovary (N+NAT),Ovary (T),Bone (T),GBM (T),Colon (NAT),Colon (T),row_sum
9719,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Unknown species53,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9731,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Unknown species724,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9756,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Unknown species985,0,0,0,0,0,0,0,0,0,0,0,1,0,1
9757,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Unknown species987,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9759,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Unknown species990,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9760,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus bromii,0,0,0,0,0,0,0,0,0,0,0,1,1,2
9761,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus callidus,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9771,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,1-68,1-68 Unknown,1,0,1,0,1,0,0,0,0,0,0,0,0,3
9806,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Anaerococcus,Unknown species225,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9811,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Anaerococcus,Unknown species258,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9818,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Anaerococcus,Unknown species289,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9836,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Anaerococcus,Unknown species351,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9837,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Anaerococcus,Unknown species352,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9868,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Anaerococcus,Unknown species436,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9900,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Finegoldia,Unknown species11,0,1,1,0,1,0,0,0,0,0,0,0,0,3
9902,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Finegoldia,Unknown species19,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9905,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Finegoldia,Unknown species39,0,1,1,0,0,0,0,0,0,0,0,0,0,2
9932,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Parvimonas,Unknown species61,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9943,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Peptoniphilus,Unknown species135,0,1,1,0,0,0,0,0,0,0,0,0,0,2
9948,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Peptoniphilus,Unknown species153,0,1,1,1,0,0,0,0,0,0,0,0,0,3
9956,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Peptoniphilus,Unknown species169,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9985,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,WAL_1855D,Unknown species21,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10012,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus1212,Unknown species1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10013,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus1249,Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10047,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus1595,Unknown species1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10077,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus1950,Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10105,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus2258,Unknown species8,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10112,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus2290,Unknown species20,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10114,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus2290,Unknown species22,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10115,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus2290,Unknown species23,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10116,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus2290,Unknown species24,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10117,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus2290,Unknown species25,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10118,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus2290,Unknown species26,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10120,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus2295,Unknown species2,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10127,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus2380,Unknown species5,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10135,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus2417,Unknown species1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10141,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus2445,Unknown species1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10155,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus2511,Unknown species1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10164,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus2619,Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10170,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus2699,Unknown species2,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10172,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus2732,Unknown species1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10179,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus278,Unknown species2,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10180,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus2802,Unknown species1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10200,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus3029,Unknown species1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10207,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus3121,Unknown species1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10211,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus3199,Unknown species1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10217,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus386,Unknown species2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10228,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus457,Unknown species1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10230,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus473,Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10236,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus505,Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10247,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown family,Unknown genus578,Unknown species1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10298,Bacteria,Firmicutes,Clostridia,Clostridiales,Unknown species,Parvimonas,Parvimonas micra,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10310,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Unknown genus97,Unknown species4,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10313,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister,Unknown species12,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10330,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister,Unknown species294,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10334,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister,Unknown species303,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10340,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister,Unknown species326,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10343,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister,Unknown species331,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10348,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister,Unknown species393,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10355,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister,Unknown species8,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10360,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megamonas,Unknown species29,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10379,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megasphaera,Unknown species64,0,1,0,0,0,0,0,0,0,0,0,1,1,3
10386,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megasphaera,Unknown species99,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10389,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium,Unknown species11,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10392,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium,Unknown species143,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10403,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium,Unknown species2,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10405,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Schwartzia,Unknown species12,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10409,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Schwartzia,Unknown species27,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10410,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Schwartzia,Unknown species28,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10413,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Schwartzia,Unknown species44,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10415,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Schwartzia,Unknown species49,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10422,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Selenomonas,Unknown species103,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10427,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Selenomonas,Unknown species119,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10444,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Selenomonas,Unknown species18,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10452,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Selenomonas,Unknown species199,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10458,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Selenomonas,Unknown species208,0,0,0,0,0,1,0,0,0,0,0,1,1,3
10461,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Selenomonas,Unknown species215,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10470,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Selenomonas,Unknown species231,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10504,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Selenomonas,Unknown species59,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10513,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Selenomonas,Selenomonas noxia,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10523,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,Unknown species15,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10532,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,Unknown species47,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10536,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,Unknown species76,0,1,1,0,0,0,0,0,0,0,0,0,0,2
10545,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,Veillonella dispar,0,1,1,0,1,0,1,0,0,0,0,1,1,6
10546,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,Veillonella parvula,0,1,1,0,0,0,0,0,0,0,0,1,1,4
10591,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Bulleidia,Unknown species12,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10592,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Bulleidia,Unknown species29,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10616,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Eubacterium,Eubacterium biforme,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10618,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Holdemania,Unknown species7,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10626,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Bulleidia,Bulleidia extructa,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10628,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Clostridium XVIII,Unknown species103,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10639,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Clostridium XVIII,Unknown species95,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10641,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Clostridium XVIII,Clostridium ramosum,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10644,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Solobacterium,Bulleidia moorei,0,0,1,0,0,0,0,0,0,0,0,1,1,3
10648,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,Dialister pneumosintes,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10670,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Unknown species213,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10694,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Unknown species413,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10705,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Unknown species497,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10720,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Unknown species671,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10726,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum,1,1,1,0,0,0,1,0,0,0,0,1,1,6
10727,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium periodonticum,0,1,1,0,0,0,0,0,0,0,0,0,0,2
10730,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Unknown genus1,Unknown species1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10733,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Unknown species114,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10735,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Unknown species12,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10747,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Unknown species204,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10757,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Unknown species235,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10771,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Unknown species5,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10774,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia buccalis,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10777,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia hongkongensis,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10779,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia trevisanii,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10780,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia wadei,0,1,1,0,0,0,0,0,0,0,0,0,0,2
10791,Bacteria,GN02,BD1-5,Unknown order,Unknown family,Unknown genus39,Unknown species1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11153,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Unknown species13,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11187,Bacteria,Proteobacteria,Alphaproteobacteria,RF32,Unknown family,Unknown genus16,Unknown species2,0,0,0,0,0,0,0,0,0,0,0,1,1,2
11189,Bacteria,Proteobacteria,Alphaproteobacteria,RF32,Unknown family,Unknown genus24,Unknown species1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
11317,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Unknown species47,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11417,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Ochrobactrum,Ochrobactrum haematophilum,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11428,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Pseudochrobactrum,Pseudochrobactrum saccharolyticum,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11461,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Unknown species194,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11498,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Unknown species72,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11650,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium fujisawaense,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11656,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium mesophilicum,0,1,0,1,0,0,0,0,0,0,0,0,0,2
11660,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium phyllosphaerae,0,1,1,0,0,0,0,0,0,0,0,0,0,2
11758,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Unknown species52,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11760,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Unknown species68,0,0,1,1,0,0,0,0,0,0,0,0,0,2
11772,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium loti,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11798,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Unknown species165,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11839,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Unknown species292,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11842,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Unknown species298,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12011,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Xanthobacter,Unknown species12,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12033,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unknown genus340,Unknown species1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12070,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Unknown species23,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12075,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Unknown species36,0,0,1,1,0,0,0,0,0,0,0,0,0,2
12083,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Unknown species56,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12084,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Unknown species57,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12097,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Unknown species72,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12106,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus chinensis,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12109,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus marcusii,0,1,1,0,1,1,0,0,0,0,0,0,0,4
12110,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus marinus,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12120,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobaca,Unknown species21,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12183,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,Unknown species279,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12208,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,Unknown species10,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12210,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,Unknown species16,0,0,1,0,1,0,0,0,0,0,0,0,0,2
12216,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,Unknown species23,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12219,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,Unknown species26,0,0,1,0,1,0,0,0,0,0,0,0,0,2
12224,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,Unknown species4,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12227,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,Rubellimicrobium roseum,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12289,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas,Roseomonas mucosa,0,0,0,1,1,0,0,0,1,0,0,0,0,3
12401,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Skermanella,Unknown species27,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12426,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Unknown species14,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12434,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia felis,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12476,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Altererythrobacter,Unknown species120,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12551,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Kaistobacter,Kaistobacter Unknown,0,0,1,1,1,0,0,0,0,0,0,0,0,3
12578,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Unknown species221,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12585,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Unknown species232,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12659,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Unknown species87,0,0,1,1,0,0,0,0,0,0,0,0,0,2
12674,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingomonas yanoikuyae,1,0,0,1,0,0,0,0,0,1,0,0,0,3
12685,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Unknown species124,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12729,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Unknown species224,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12735,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Unknown species247,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12742,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Unknown species266,1,1,0,0,1,0,0,0,0,0,0,0,0,3
12777,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Unknown species362,0,0,0,0,1,0,0,0,0,0,0,0,0,1
