index,ID,Breast (NAT)_sum,Breast (N)_sum,Breast (N-FA)_sum,Breast (T)_sum,Lung (NAT)_sum,Lung (T)_sum,Melanoma (T)_sum,Pancreas (T)_sum,Ovary (NAT)_sum,Ovary (N- fallop)_sum,Ovary (T)_sum,Colon (NAT)_sum,Colon (T)_sum,Bone (T)_sum,GBM (T)_sum
3692,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3694,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3696,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3697,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3707,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3708,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3710,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3714,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3719,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3725,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3735,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3739,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3747,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3753,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3754,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3757,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Unknown species993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3759,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Flavobacterium cheonhonense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3762,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Flavobacterium flevense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3763,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Flavobacterium frigidarium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3766,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Flavobacterium haoranii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3771,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Flavobacterium subsaxonicum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3774,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Flavobacterium terrigena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3775,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Flavobacterium tiangeerense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3779,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_Flavobacterium yanchengense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3780,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Gillisia_Unknown species21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3781,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Gillisia_Unknown species37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3782,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Gillisia_Unknown species43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3783,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Gillisia_Unknown species47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3784,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Gillisia_Unknown species5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3786,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Gillisia_Unknown species54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3788,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Gramella_Unknown species19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3789,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Gramella_Unknown species8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3792,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Moheibacter_Unknown species2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3793,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Moheibacter_Unknown species22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3796,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Myroides_Unknown species4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3797,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Myroides_Unknown species8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3798,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Myroides_Myroides odoratimimus,0,0,0,295.62734020073793,0,0,0,0,0,0,0,0,0,0,0
3799,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Myroides_Myroides odoratus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Polaribacter_Polaribacter dokdonensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3802,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Salegentibacter_Unknown species10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3803,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Salegentibacter_Unknown species13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3804,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Salinimicrobium_Unknown species17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3806,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Salinimicrobium_Unknown species23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3807,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Salinimicrobium_Unknown species27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3808,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Salinimicrobium_Unknown species31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3809,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Salinimicrobium_Unknown species35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3810,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Salinimicrobium_Unknown species36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3811,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Salinimicrobium_Unknown species50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3813,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Salinimicrobium_Unknown species62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3814,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Salinimicrobium_Unknown species63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3815,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Salinimicrobium_Salinimicrobium marinum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3818,Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Ulvibacter_Unknown species46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3822,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Unknown genus19_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3824,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Unknown genus29_Unknown species2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3825,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Unknown genus29_Unknown species4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3828,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Unknown genus31_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3833,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Unknown genus44_Unknown species12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3834,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Unknown genus44_Unknown species20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3836,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Unknown genus44_Unknown species23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3837,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Unknown genus44_Unknown species24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3838,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Unknown genus47_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3840,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Unknown genus54_Unknown species5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3841,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Unknown genus54_Unknown species9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3842,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Unknown genus57_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3844,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3847,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3848,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3852,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3855,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3856,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3858,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3860,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3862,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3863,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3865,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3869,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3871,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3873,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3875,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3882,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3884,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3886,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3892,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3893,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3895,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3896,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3901,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3903,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3904,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3905,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3908,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3910,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Chryseobacterium_Unknown species96,0,0,0,1383.4539056696287,0,0,0,0,0,0,0,0,0,0,0
3913,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Cloacibacterium_Unknown species112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3920,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Cloacibacterium_Unknown species122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3921,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Cloacibacterium_Unknown species124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3930,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Cloacibacterium_Unknown species48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3938,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Ornithobacterium_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3943,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Wautersiella_Unknown species9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944,Bacteroidetes_Flavobacteriia_Flavobacteriales_Weeksellaceae_Weeksella_Unknown species4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3946,Bacteroidetes_Rhodothermi_Rhodothermales_Balneolaceae_KSA1_KSA1 Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3950,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Unknown genus104_Unknown species2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3953,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Unknown genus18_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3955,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Unknown genus204_Unknown species2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3960,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Unknown genus240_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Unknown genus284_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3964,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Unknown genus285_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3966,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Unknown genus311_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3967,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Unknown genus313_Unknown species2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3969,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Unknown genus346_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3970,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Unknown genus361_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3975,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Chitinophaga_Unknown species23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3980,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Flavisolibacter_Unknown species112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3981,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Flavisolibacter_Unknown species12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3984,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Flavisolibacter_Unknown species136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3985,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Flavisolibacter_Unknown species137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3986,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Flavisolibacter_Unknown species139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3988,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Flavisolibacter_Unknown species143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3989,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Flavisolibacter_Unknown species151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3990,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Flavisolibacter_Unknown species159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3991,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Flavisolibacter_Unknown species161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3992,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Flavisolibacter_Unknown species189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3993,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Flavisolibacter_Unknown species21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3995,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Flavisolibacter_Unknown species57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3996,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Flavisolibacter_Unknown species58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3997,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Flavisolibacter_Unknown species59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4001,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Sediminibacterium_Unknown species20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4003,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Sediminibacterium_Unknown species3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4004,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Sediminibacterium_Unknown species31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4005,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Sediminibacterium_Unknown species32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4015,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Sediminibacterium_Unknown species80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4017,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Sediminibacterium_Unknown species90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4023,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Segetibacter_Unknown species65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4024,Bacteroidetes_Saprospirae_Saprospirales_Chitinophagaceae_Segetibacter_Unknown species76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4030,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Chitinophagaceae_Ferruginibacter_Unknown species155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4044,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Chitinophagaceae_Ferruginibacter_Unknown species85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4045,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Chitinophagaceae_Flavisolibacter_Unknown species3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4047,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Chitinophagaceae_Flavitalea_Unknown species16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4048,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Chitinophagaceae_Flavitalea_Flavitalea gansuensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4049,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Chitinophagaceae_Gracilimonas_Unknown species4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4050,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Chitinophagaceae_Lacibacter_Unknown species11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4051,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Chitinophagaceae_Niabella_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4053,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Chitinophagaceae_Segetibacter_Segetibacter aerophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4055,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Chitinophagaceae_Terrimonas_Unknown species177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4062,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Cyclobacteriaceae_Algoriphagus_Algoriphagus terrigena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4063,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Cyclobacteriaceae_Algoriphagus_Unknown species20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4066,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Cyclobacteriaceae_Algoriphagus_Unknown species43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4067,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Cyclobacteriaceae_Algoriphagus_Unknown species66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4068,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Cyclobacteriaceae_Algoriphagus_Unknown species67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4070,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Cyclobacteriaceae_Mongoliitalea_Mongoliitalea lutea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4071,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Cyclobacteriaceae_Nitritalea_Unknown species3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4077,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Saprospiraceae_Haliscomenobacter_Unknown species466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4080,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Arcticibacter_Unknown species12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Unknown genus8_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4090,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Mucilaginibacter_Unknown species130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4093,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Mucilaginibacter_Unknown species141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4094,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Mucilaginibacter_Unknown species35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4095,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Mucilaginibacter_Unknown species51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4098,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Mucilaginibacter_Unknown species77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4100,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Nubsella_Nubsella zeaxanthinifaciens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4101,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Olivibacter_Olivibacter jilunii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104,Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Parapedobacter_Unknown species12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
